2019-10-16 10:49:24-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316342821
2019-10-16 10:49:24-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3210
2019-10-16 10:49:24-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012204540
2019-10-16 10:49:24-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000316142959
2019-10-16 10:49:24-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316342975
2019-10-16 10:49:25-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000316142911
2019-10-16 10:49:25-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2808
2019-10-16 10:49:25-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2808
2019-10-16 10:49:25-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2808
2019-10-16 10:49:25-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000316105475
2019-10-16 10:49:25-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2808
2019-10-16 10:49:25-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2808
2019-10-16 10:49:25-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2808
2019-10-16 10:49:25-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316372283
2019-10-16 10:49:25-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2808
2019-10-16 10:49:26-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316365105
2019-10-16 10:49:26-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012203566
2019-10-16 10:49:26-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315511159
2019-10-16 10:49:26-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316373185
2019-10-16 10:49:27-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315515673
2019-10-16 10:49:27-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据E20190000315751055
2019-10-16 10:49:28-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316315329
2019-10-16 10:49:28-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316309601
2019-10-16 10:49:28-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316312597
2019-10-16 10:49:28-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据I20190000316315915
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316389267
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:29-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316389165
2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
2019-10-16 10:49:30-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2773
